InputStoryid	rightanswer	wronganswer
e08d2539-cd0c-4553-b954-948f59a27e20	time	eat
e08d2539-cd0c-4553-b954-948f59a27e20	time	hotdog
e08d2539-cd0c-4553-b954-948f59a27e20	time	instead
e08d2539-cd0c-4553-b954-948f59a27e20	babysitting	decided
e08d2539-cd0c-4553-b954-948f59a27e20	babysitting	eat
e08d2539-cd0c-4553-b954-948f59a27e20	babysitting	hotdog
e08d2539-cd0c-4553-b954-948f59a27e20	babysitting	instead
e08d2539-cd0c-4553-b954-948f59a27e20	friend	decided
e08d2539-cd0c-4553-b954-948f59a27e20	friend	eat
e08d2539-cd0c-4553-b954-948f59a27e20	friend	hotdog
e08d2539-cd0c-4553-b954-948f59a27e20	friend	instead
e0905208-cb00-43c5-ad45-88f40e9dd57a	inventory	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	inventory	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	inventory	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	books	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	books	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	books	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	contained	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	contained	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	contained	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	old	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	old	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	old	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	rare	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	rare	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	rare	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	copies	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	copies	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	copies	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	classic	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	classic	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	classic	owned
e0905208-cb00-43c5-ad45-88f40e9dd57a	books	burned
e0905208-cb00-43c5-ad45-88f40e9dd57a	books	books
e0905208-cb00-43c5-ad45-88f40e9dd57a	books	owned
e0a9eab8-ee42-46fb-a399-7899cffd32da	made	done
e0a9eab8-ee42-46fb-a399-7899cffd32da	great	done
e0a9eab8-ee42-46fb-a399-7899cffd32da	looking	done
e0a9eab8-ee42-46fb-a399-7899cffd32da	pumpkin	done
e0a9eab8-ee42-46fb-a399-7899cffd32da	finished	done
e0b5def0-6a98-4fc3-ad96-d1a4783e7ca7	sister	sister
e0b5def0-6a98-4fc3-ad96-d1a4783e7ca7	sister	parents
e0b5def0-6a98-4fc3-ad96-d1a4783e7ca7	sister	congratulated
e0b5def0-6a98-4fc3-ad96-d1a4783e7ca7	trouble	sister
e0b5def0-6a98-4fc3-ad96-d1a4783e7ca7	trouble	parents
e0b5def0-6a98-4fc3-ad96-d1a4783e7ca7	trouble	congratulated
e0bc2ab4-3028-45a2-b1de-6c57960b93f5	gave	put
e0bc2ab4-3028-45a2-b1de-6c57960b93f5	gave	order
e0bc2ab4-3028-45a2-b1de-6c57960b93f5	time	put
e0bc2ab4-3028-45a2-b1de-6c57960b93f5	time	order
e0c896f1-41bb-4914-9ae7-5748773a7efa	felt	didnt
e0c896f1-41bb-4914-9ae7-5748773a7efa	felt	need
e0c896f1-41bb-4914-9ae7-5748773a7efa	felt	help
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	headache	one
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	headache	enjoyable
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	headache	nights
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	headache	ever
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	went	one
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	went	enjoyable
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	went	nights
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	went	ever
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	away	one
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	away	enjoyable
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	away	nights
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	away	ever
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	twenty	one
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	twenty	enjoyable
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	twenty	nights
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	twenty	ever
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	minutes	one
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	minutes	enjoyable
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	minutes	nights
e0ddda5b-d2cd-4ed6-9a67-78552a4e1eff	minutes	ever
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	friends	friends
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	friends	went
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	friends	universal
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	friends	studios
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	went	friends
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	went	went
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	went	universal
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	went	studios
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	home	friends
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	home	went
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	home	universal
e0e06bfc-34f4-431e-92a3-fcdea4e7f1f9	home	studios
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	got	wore
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	got	navy
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	got	blue
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	got	suit
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	family	wore
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	family	navy
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	family	blue
e0e8cc60-87d2-4273-9066-e7b86e9c82e5	family	suit
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	loved	hated
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	loved	peanut
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	loved	butter
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	peanut	hated
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	peanut	peanut
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	peanut	butter
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	butter	hated
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	butter	peanut
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	butter	butter
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	anyway	hated
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	anyway	peanut
e103dd1b-f845-4cd1-8a6e-8057eabe91d8	anyway	butter
e127c35f-bbaf-4136-a4fa-83f5af234470	saved	going
e127c35f-bbaf-4136-a4fa-83f5af234470	saved	fly
e127c35f-bbaf-4136-a4fa-83f5af234470	saved	paris
e127c35f-bbaf-4136-a4fa-83f5af234470	saved	buy
e127c35f-bbaf-4136-a4fa-83f5af234470	saved	handbag
e127c35f-bbaf-4136-a4fa-83f5af234470	enough	going
e127c35f-bbaf-4136-a4fa-83f5af234470	enough	fly
e127c35f-bbaf-4136-a4fa-83f5af234470	enough	paris
e127c35f-bbaf-4136-a4fa-83f5af234470	enough	buy
e127c35f-bbaf-4136-a4fa-83f5af234470	enough	handbag
e127c35f-bbaf-4136-a4fa-83f5af234470	bag	going
e127c35f-bbaf-4136-a4fa-83f5af234470	bag	fly
e127c35f-bbaf-4136-a4fa-83f5af234470	bag	paris
e127c35f-bbaf-4136-a4fa-83f5af234470	bag	buy
e127c35f-bbaf-4136-a4fa-83f5af234470	bag	handbag
e127c35f-bbaf-4136-a4fa-83f5af234470	pay	going
e127c35f-bbaf-4136-a4fa-83f5af234470	pay	fly
e127c35f-bbaf-4136-a4fa-83f5af234470	pay	paris
e127c35f-bbaf-4136-a4fa-83f5af234470	pay	buy
e127c35f-bbaf-4136-a4fa-83f5af234470	pay	handbag
e127c35f-bbaf-4136-a4fa-83f5af234470	flight	going
e127c35f-bbaf-4136-a4fa-83f5af234470	flight	fly
e127c35f-bbaf-4136-a4fa-83f5af234470	flight	paris
e127c35f-bbaf-4136-a4fa-83f5af234470	flight	buy
e127c35f-bbaf-4136-a4fa-83f5af234470	flight	handbag
e127c35f-bbaf-4136-a4fa-83f5af234470	paris	going
e127c35f-bbaf-4136-a4fa-83f5af234470	paris	fly
e127c35f-bbaf-4136-a4fa-83f5af234470	paris	paris
e127c35f-bbaf-4136-a4fa-83f5af234470	paris	buy
e127c35f-bbaf-4136-a4fa-83f5af234470	paris	handbag
e1964379-b060-4ac9-8328-aa5bacb173a0	called	decided
e1964379-b060-4ac9-8328-aa5bacb173a0	called	drink
e1964379-b060-4ac9-8328-aa5bacb173a0	called	margaritas
e1964379-b060-4ac9-8328-aa5bacb173a0	called	night
e1964379-b060-4ac9-8328-aa5bacb173a0	friend	decided
e1964379-b060-4ac9-8328-aa5bacb173a0	friend	drink
e1964379-b060-4ac9-8328-aa5bacb173a0	friend	margaritas
e1964379-b060-4ac9-8328-aa5bacb173a0	friend	night
e1964379-b060-4ac9-8328-aa5bacb173a0	loves	decided
e1964379-b060-4ac9-8328-aa5bacb173a0	loves	drink
e1964379-b060-4ac9-8328-aa5bacb173a0	loves	margaritas
e1964379-b060-4ac9-8328-aa5bacb173a0	loves	night
e1964379-b060-4ac9-8328-aa5bacb173a0	basketball	decided
e1964379-b060-4ac9-8328-aa5bacb173a0	basketball	drink
e1964379-b060-4ac9-8328-aa5bacb173a0	basketball	margaritas
e1964379-b060-4ac9-8328-aa5bacb173a0	basketball	night
e1964379-b060-4ac9-8328-aa5bacb173a0	asked	decided
e1964379-b060-4ac9-8328-aa5bacb173a0	asked	drink
e1964379-b060-4ac9-8328-aa5bacb173a0	asked	margaritas
e1964379-b060-4ac9-8328-aa5bacb173a0	asked	night
e1964379-b060-4ac9-8328-aa5bacb173a0	help	decided
e1964379-b060-4ac9-8328-aa5bacb173a0	help	drink
e1964379-b060-4ac9-8328-aa5bacb173a0	help	margaritas
e1964379-b060-4ac9-8328-aa5bacb173a0	help	night
e1b06f09-d4f9-4829-b732-5d260ad2618a	promptly	got
e1b06f09-d4f9-4829-b732-5d260ad2618a	promptly	kitten
e1b06f09-d4f9-4829-b732-5d260ad2618a	adopted	got
e1b06f09-d4f9-4829-b732-5d260ad2618a	adopted	kitten
e1b06f09-d4f9-4829-b732-5d260ad2618a	puppy	got
e1b06f09-d4f9-4829-b732-5d260ad2618a	puppy	kitten
e24de7fb-6f48-437e-b000-2bf995829ebd	daughter	bought
e24de7fb-6f48-437e-b000-2bf995829ebd	daughter	daughter
e24de7fb-6f48-437e-b000-2bf995829ebd	daughter	ice
e24de7fb-6f48-437e-b000-2bf995829ebd	daughter	cream
e24de7fb-6f48-437e-b000-2bf995829ebd	daughter	listening
e24de7fb-6f48-437e-b000-2bf995829ebd	daughter	well
e24de7fb-6f48-437e-b000-2bf995829ebd	learned	bought
e24de7fb-6f48-437e-b000-2bf995829ebd	learned	daughter
e24de7fb-6f48-437e-b000-2bf995829ebd	learned	ice
e24de7fb-6f48-437e-b000-2bf995829ebd	learned	cream
e24de7fb-6f48-437e-b000-2bf995829ebd	learned	listening
e24de7fb-6f48-437e-b000-2bf995829ebd	learned	well
e24de7fb-6f48-437e-b000-2bf995829ebd	lesson	bought
e24de7fb-6f48-437e-b000-2bf995829ebd	lesson	daughter
e24de7fb-6f48-437e-b000-2bf995829ebd	lesson	ice
e24de7fb-6f48-437e-b000-2bf995829ebd	lesson	cream
e24de7fb-6f48-437e-b000-2bf995829ebd	lesson	listening
e24de7fb-6f48-437e-b000-2bf995829ebd	lesson	well
e24de7fb-6f48-437e-b000-2bf995829ebd	hard	bought
e24de7fb-6f48-437e-b000-2bf995829ebd	hard	daughter
e24de7fb-6f48-437e-b000-2bf995829ebd	hard	ice
e24de7fb-6f48-437e-b000-2bf995829ebd	hard	cream
e24de7fb-6f48-437e-b000-2bf995829ebd	hard	listening
e24de7fb-6f48-437e-b000-2bf995829ebd	hard	well
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	decided	gave
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	decided	baby
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	decided	adoption
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	shed	gave
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	shed	baby
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	shed	adoption
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	okay	gave
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	okay	baby
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	okay	adoption
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	another	gave
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	another	baby
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	another	adoption
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	one	gave
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	one	baby
e26c1fe9-e5a8-41d5-8207-da2bade2cfef	one	adoption
e2924312-cd2f-4a9c-9a97-d192d314a08e	working	great
e2924312-cd2f-4a9c-9a97-d192d314a08e	working	student
e2924312-cd2f-4a9c-9a97-d192d314a08e	working	time
e2924312-cd2f-4a9c-9a97-d192d314a08e	hard	great
e2924312-cd2f-4a9c-9a97-d192d314a08e	hard	student
e2924312-cd2f-4a9c-9a97-d192d314a08e	hard	time
e2924312-cd2f-4a9c-9a97-d192d314a08e	managed	great
e2924312-cd2f-4a9c-9a97-d192d314a08e	managed	student
e2924312-cd2f-4a9c-9a97-d192d314a08e	managed	time
e2924312-cd2f-4a9c-9a97-d192d314a08e	pass	great
e2924312-cd2f-4a9c-9a97-d192d314a08e	pass	student
e2924312-cd2f-4a9c-9a97-d192d314a08e	pass	time
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	janitor	everyone
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	janitor	complimented
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	janitor	clean
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	janitor	shoes
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	annoyed	everyone
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	annoyed	complimented
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	annoyed	clean
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	annoyed	shoes
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	tracked	everyone
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	tracked	complimented
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	tracked	clean
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	tracked	shoes
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	mud	everyone
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	mud	complimented
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	mud	clean
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	mud	shoes
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	clean	everyone
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	clean	complimented
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	clean	clean
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	clean	shoes
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	floor	everyone
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	floor	complimented
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	floor	clean
e2a4b345-b4ec-4dd0-ad6f-172c7edc2a64	floor	shoes
e2f15b6f-6748-4df1-b674-e014399a5a2c	felt	didnt
e2f15b6f-6748-4df1-b674-e014399a5a2c	felt	blood
e2f15b6f-6748-4df1-b674-e014399a5a2c	felt	drawn
e2f15b6f-6748-4df1-b674-e014399a5a2c	proud	didnt
e2f15b6f-6748-4df1-b674-e014399a5a2c	proud	blood
e2f15b6f-6748-4df1-b674-e014399a5a2c	proud	drawn
e3258f4b-d351-429e-9975-a930f836555c	sad	stood
e3258f4b-d351-429e-9975-a930f836555c	sad	walked
e3258f4b-d351-429e-9975-a930f836555c	sad	home
e3258f4b-d351-429e-9975-a930f836555c	friends	stood
e3258f4b-d351-429e-9975-a930f836555c	friends	walked
e3258f4b-d351-429e-9975-a930f836555c	friends	home
e3258f4b-d351-429e-9975-a930f836555c	hadnt	stood
e3258f4b-d351-429e-9975-a930f836555c	hadnt	walked
e3258f4b-d351-429e-9975-a930f836555c	hadnt	home
e3258f4b-d351-429e-9975-a930f836555c	come	stood
e3258f4b-d351-429e-9975-a930f836555c	come	walked
e3258f4b-d351-429e-9975-a930f836555c	come	home
e33064d8-9c05-4615-be78-14fb1e5401eb	found	never
e33064d8-9c05-4615-be78-14fb1e5401eb	found	cup
e33064d8-9c05-4615-be78-14fb1e5401eb	seat	never
e33064d8-9c05-4615-be78-14fb1e5401eb	seat	cup
e347459b-dd6e-4b4e-afae-7bbb45964184	learned	lost
e347459b-dd6e-4b4e-afae-7bbb45964184	learned	didnt
e347459b-dd6e-4b4e-afae-7bbb45964184	learned	stamina
e347459b-dd6e-4b4e-afae-7bbb45964184	jump	lost
e347459b-dd6e-4b4e-afae-7bbb45964184	jump	didnt
e347459b-dd6e-4b4e-afae-7bbb45964184	jump	stamina
e347459b-dd6e-4b4e-afae-7bbb45964184	rope	lost
e347459b-dd6e-4b4e-afae-7bbb45964184	rope	didnt
e347459b-dd6e-4b4e-afae-7bbb45964184	rope	stamina
e3626fc9-6432-454e-b5b4-265179b2d5a6	family	best
e3626fc9-6432-454e-b5b4-265179b2d5a6	family	apple
e3626fc9-6432-454e-b5b4-265179b2d5a6	family	juice
e3626fc9-6432-454e-b5b4-265179b2d5a6	family	ever
e3626fc9-6432-454e-b5b4-265179b2d5a6	loved	best
e3626fc9-6432-454e-b5b4-265179b2d5a6	loved	apple
e3626fc9-6432-454e-b5b4-265179b2d5a6	loved	juice
e3626fc9-6432-454e-b5b4-265179b2d5a6	loved	ever
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	ended	wanted
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	ended	go
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	ended	home
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	loving	wanted
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	loving	go
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	loving	home
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	summer	wanted
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	summer	go
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	summer	home
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	camp	wanted
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	camp	go
e37c577a-c5b2-4ba0-afb2-498d2d1a0fed	camp	home
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	decided	decided
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	decided	wasnt
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	decided	good
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	decided	writer
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	start	decided
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	start	wasnt
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	start	good
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	start	writer
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	blog	decided
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	blog	wasnt
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	blog	good
e38f97ed-17ff-440d-b4d6-20dbd755f6e3	blog	writer
e39b0b6f-35e7-4711-9b67-fb2bfef85674	fun	told
e39b0b6f-35e7-4711-9b67-fb2bfef85674	fun	number
e39b0b6f-35e7-4711-9b67-fb2bfef85674	fun	actually
e39b0b6f-35e7-4711-9b67-fb2bfef85674	fun	forty
e39b0b6f-35e7-4711-9b67-fb2bfef85674	fun	two
e39b0b6f-35e7-4711-9b67-fb2bfef85674	playing	told
e39b0b6f-35e7-4711-9b67-fb2bfef85674	playing	number
e39b0b6f-35e7-4711-9b67-fb2bfef85674	playing	actually
e39b0b6f-35e7-4711-9b67-fb2bfef85674	playing	forty
e39b0b6f-35e7-4711-9b67-fb2bfef85674	playing	two
e39b0b6f-35e7-4711-9b67-fb2bfef85674	game	told
e39b0b6f-35e7-4711-9b67-fb2bfef85674	game	number
e39b0b6f-35e7-4711-9b67-fb2bfef85674	game	actually
e39b0b6f-35e7-4711-9b67-fb2bfef85674	game	forty
e39b0b6f-35e7-4711-9b67-fb2bfef85674	game	two
e45c9369-8ee6-439e-aa95-b6deff0af2b9	enjoyed	martins
e45c9369-8ee6-439e-aa95-b6deff0af2b9	enjoyed	friends
e45c9369-8ee6-439e-aa95-b6deff0af2b9	enjoyed	angry
e45c9369-8ee6-439e-aa95-b6deff0af2b9	cabin	martins
e45c9369-8ee6-439e-aa95-b6deff0af2b9	cabin	friends
e45c9369-8ee6-439e-aa95-b6deff0af2b9	cabin	angry
e462eec2-24b1-4f4d-9d21-bc3629f31bda	thrived	given
e462eec2-24b1-4f4d-9d21-bc3629f31bda	thrived	adoption
e462eec2-24b1-4f4d-9d21-bc3629f31bda	thrived	shortly
e462eec2-24b1-4f4d-9d21-bc3629f31bda	went	given
e462eec2-24b1-4f4d-9d21-bc3629f31bda	went	adoption
e462eec2-24b1-4f4d-9d21-bc3629f31bda	went	shortly
e462eec2-24b1-4f4d-9d21-bc3629f31bda	good	given
e462eec2-24b1-4f4d-9d21-bc3629f31bda	good	adoption
e462eec2-24b1-4f4d-9d21-bc3629f31bda	good	shortly
e462eec2-24b1-4f4d-9d21-bc3629f31bda	university	given
e462eec2-24b1-4f4d-9d21-bc3629f31bda	university	adoption
e462eec2-24b1-4f4d-9d21-bc3629f31bda	university	shortly
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	great	went
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	great	eat
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	great	chicken
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	great	wings
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	went
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	eat
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	chicken
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	wings
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	skating	went
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	skating	eat
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	skating	chicken
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	skating	wings
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	first	went
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	first	eat
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	first	chicken
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	first	wings
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	went
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	eat
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	chicken
e476fa34-33bb-40f5-a6c7-cb8ff8ec1aba	time	wings
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	took	turned
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	took	went
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	took	back
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	took	home
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	took	instead
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	right	turned
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	right	went
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	right	back
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	right	home
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	right	instead
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	path	turned
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	path	went
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	path	back
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	path	home
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	path	instead
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	discovered	turned
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	discovered	went
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	discovered	back
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	discovered	home
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	discovered	instead
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	small	turned
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	small	went
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	small	back
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	small	home
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	small	instead
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	waterfall	turned
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	waterfall	went
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	waterfall	back
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	waterfall	home
e4856657-9d0e-4c9a-aa79-08818c7a9bc7	waterfall	instead
e4af71f0-3087-4067-8b16-49f42119169f	quickly	decided
e4af71f0-3087-4067-8b16-49f42119169f	quickly	start
e4af71f0-3087-4067-8b16-49f42119169f	quickly	dancing
e4af71f0-3087-4067-8b16-49f42119169f	cleaned	decided
e4af71f0-3087-4067-8b16-49f42119169f	cleaned	start
e4af71f0-3087-4067-8b16-49f42119169f	cleaned	dancing
e4af71f0-3087-4067-8b16-49f42119169f	broken	decided
e4af71f0-3087-4067-8b16-49f42119169f	broken	start
e4af71f0-3087-4067-8b16-49f42119169f	broken	dancing
e4af71f0-3087-4067-8b16-49f42119169f	glass	decided
e4af71f0-3087-4067-8b16-49f42119169f	glass	start
e4af71f0-3087-4067-8b16-49f42119169f	glass	dancing
e4af71f0-3087-4067-8b16-49f42119169f	threw	decided
e4af71f0-3087-4067-8b16-49f42119169f	threw	start
e4af71f0-3087-4067-8b16-49f42119169f	threw	dancing
e4af71f0-3087-4067-8b16-49f42119169f	away	decided
e4af71f0-3087-4067-8b16-49f42119169f	away	start
e4af71f0-3087-4067-8b16-49f42119169f	away	dancing
e50751b4-acf2-4751-81c5-5a5888bf8f91	neighbor	neighbor
e50751b4-acf2-4751-81c5-5a5888bf8f91	neighbor	history
e50751b4-acf2-4751-81c5-5a5888bf8f91	neighbor	minor
e50751b4-acf2-4751-81c5-5a5888bf8f91	neighbor	kleptomania
e50751b4-acf2-4751-81c5-5a5888bf8f91	ended	neighbor
e50751b4-acf2-4751-81c5-5a5888bf8f91	ended	history
e50751b4-acf2-4751-81c5-5a5888bf8f91	ended	minor
e50751b4-acf2-4751-81c5-5a5888bf8f91	ended	kleptomania
e50751b4-acf2-4751-81c5-5a5888bf8f91	driving	neighbor
